CMDLINE /home/leonard/miniconda3/envs/fi/bin/python run.py --model=VGG3 --dataset=FMNIST --batch-size=256 --epochs=1 --lr=0.001 --step-size=25 --test-error=1 --load-model-path=model_fmnist9108.pt --test_rtm=1 --loops=10 --perror=0.001
MEM 5.687500 1680007091.2397
MEM 21.058594 1680007091.3401
MEM 101.750000 1680007091.4405
MEM 190.660156 1680007091.5409
MEM 202.890625 1680007091.6412
MEM 213.406250 1680007091.7417
MEM 229.484375 1680007091.8421
MEM 234.496094 1680007091.9426
MEM 235.808594 1680007092.0429
MEM 237.832031 1680007092.1432
MEM 273.250000 1680007092.2435
MEM 331.562500 1680007092.3440
MEM 351.531250 1680007092.4443
MEM 397.300781 1680007092.5446
MEM 490.605469 1680007092.6450
MEM 581.949219 1680007092.7454
MEM 664.925781 1680007092.8458
MEM 734.507812 1680007092.9461
MEM 820.554688 1680007093.0466
MEM 927.726562 1680007093.1470
MEM 1020.492188 1680007093.2475
MEM 1096.972656 1680007093.3479
MEM 1188.777344 1680007093.4483
MEM 1325.261719 1680007093.5486
MEM 1377.835938 1680007093.6490
MEM 1469.386719 1680007093.7494
MEM 1576.000000 1680007093.8505
MEM 1672.761719 1680007093.9509
MEM 1734.250000 1680007094.0513
MEM 1826.773438 1680007094.1516
MEM 1904.160156 1680007094.2520
MEM 2003.554688 1680007094.3523
MEM 2096.808594 1680007094.4527
MEM 2192.125000 1680007094.5532
MEM 2250.359375 1680007094.6535
MEM 2342.046875 1680007094.7539
MEM 2381.976562 1680007094.8543
MEM 2421.777344 1680007094.9548
MEM 2456.707031 1680007095.0551
MEM 2459.507812 1680007095.1555
MEM 2446.164062 1680007095.2558
MEM 2446.164062 1680007095.3564
MEM 2454.003906 1680007095.4567
MEM 2494.085938 1680007095.5572
MEM 2588.000000 1680007095.6575
MEM 2644.203125 1680007095.7579
MEM 2644.203125 1680007095.8582
MEM 2644.203125 1680007095.9585
MEM 2648.210938 1680007096.0588
MEM 2648.210938 1680007096.1592
MEM 2648.210938 1680007096.2595
MEM 2650.984375 1680007096.3603
MEM 2650.984375 1680007096.4607
MEM 2650.984375 1680007096.5610
MEM 2650.984375 1680007096.6614
MEM 2652.074219 1680007096.7618
MEM 2652.074219 1680007096.8621
MEM 2652.074219 1680007096.9627
MEM 2652.074219 1680007097.0631
MEM 2652.074219 1680007097.1635
MEM 2652.074219 1680007097.2640
MEM 2652.074219 1680007097.3644
MEM 2652.074219 1680007097.4649
MEM 2652.074219 1680007097.5652
MEM 2652.074219 1680007097.6655
MEM 2652.074219 1680007097.7659
MEM 2652.074219 1680007097.8662
MEM 2652.074219 1680007097.9666
MEM 2652.074219 1680007098.0669
MEM 2652.074219 1680007098.1673
MEM 2652.074219 1680007098.2676
MEM 2652.074219 1680007098.3680
MEM 2652.074219 1680007098.4684
MEM 2652.074219 1680007098.5687
MEM 2652.074219 1680007098.6690
MEM 2652.074219 1680007098.7694
MEM 2652.074219 1680007098.8698
MEM 2652.074219 1680007098.9702
MEM 2652.074219 1680007099.0705
MEM 2652.074219 1680007099.1708
MEM 2652.074219 1680007099.2712
MEM 2652.074219 1680007099.3715
MEM 2652.074219 1680007099.4719
MEM 2652.074219 1680007099.5722
MEM 2652.074219 1680007099.6725
MEM 2652.074219 1680007099.7730
MEM 2652.074219 1680007099.8733
MEM 2652.546875 1680007099.9737
MEM 2652.546875 1680007100.0740
MEM 2652.546875 1680007100.1743
MEM 2652.546875 1680007100.2746
MEM 2652.546875 1680007100.3749
MEM 2652.546875 1680007100.4752
MEM 2652.546875 1680007100.5755
MEM 2653.316406 1680007100.6759
MEM 2653.316406 1680007100.7762
MEM 2653.316406 1680007100.8766
MEM 2653.316406 1680007100.9770
MEM 2653.316406 1680007101.0774
MEM 2653.316406 1680007101.1777
MEM 2654.085938 1680007101.2782
MEM 2654.085938 1680007101.3785
MEM 2654.085938 1680007101.4795
MEM 2654.085938 1680007101.5799
MEM 2654.085938 1680007101.6804
MEM 2654.085938 1680007101.7807
MEM 2654.941406 1680007101.8810
MEM 2655.000000 1680007101.9814
MEM 2655.000000 1680007102.0818
MEM 2655.027344 1680007102.1822
MEM 2655.027344 1680007102.2825
MEM 2655.027344 1680007102.3828
MEM 2655.027344 1680007102.4831
MEM 2655.027344 1680007102.5835
MEM 2655.027344 1680007102.6839
MEM 2655.027344 1680007102.7843
MEM 2655.796875 1680007102.8847
MEM 2655.796875 1680007102.9850
MEM 2655.796875 1680007103.0854
MEM 2655.796875 1680007103.1859
MEM 2655.796875 1680007103.2863
MEM 2655.796875 1680007103.3867
MEM 2656.394531 1680007103.4870
MEM 2656.394531 1680007103.5874
MEM 2656.394531 1680007103.6877
MEM 2656.394531 1680007103.7883
MEM 2656.394531 1680007103.8886
MEM 2656.562500 1680007103.9890
MEM 2657.324219 1680007104.0894
MEM 2657.324219 1680007104.1897
MEM 2657.324219 1680007104.2901
MEM 2657.324219 1680007104.3906
MEM 2657.324219 1680007104.4912
MEM 2657.324219 1680007104.5915
MEM 2657.324219 1680007104.6919
MEM 2658.007812 1680007104.7923
MEM 2658.007812 1680007104.8926
MEM 2658.007812 1680007104.9930
MEM 2658.011719 1680007105.0933
MEM 2658.011719 1680007105.1936
MEM 2658.011719 1680007105.2941
MEM 2658.722656 1680007105.3945
MEM 2658.722656 1680007105.4949
MEM 2658.722656 1680007105.5952
MEM 2658.722656 1680007105.6955
MEM 2658.722656 1680007105.7959
MEM 2658.722656 1680007105.8963
MEM 2658.722656 1680007105.9966
MEM 2659.453125 1680007106.0969
MEM 2659.453125 1680007106.1972
MEM 2659.453125 1680007106.2975
MEM 2659.453125 1680007106.3979
MEM 2659.453125 1680007106.4982
MEM 2659.453125 1680007106.5991
MEM 2660.203125 1680007106.6995
MEM 2660.203125 1680007106.8000
MEM 2660.203125 1680007106.9003
MEM 2660.203125 1680007107.0009
MEM 2660.203125 1680007107.1012
MEM 2660.203125 1680007107.2016
MEM 2660.960938 1680007107.3019
MEM 2660.960938 1680007107.4023
MEM 2660.960938 1680007107.5026
MEM 2660.960938 1680007107.6030
MEM 2660.960938 1680007107.7033
MEM 2660.960938 1680007107.8037
MEM 2661.726562 1680007107.9040
MEM 2661.726562 1680007108.0044
MEM 2661.726562 1680007108.1047
MEM 2661.726562 1680007108.2050
MEM 2661.726562 1680007108.3054
MEM 2661.726562 1680007108.4057
MEM 2662.492188 1680007108.5062
MEM 2662.898438 1680007108.6067
MEM 2662.898438 1680007108.7073
MEM 2662.898438 1680007108.8077
MEM 2662.914062 1680007108.9082
MEM 2662.914062 1680007109.0086
MEM 2662.914062 1680007109.1090
MEM 2662.914062 1680007109.2092
MEM 2662.914062 1680007109.3096
MEM 2662.914062 1680007109.4099
MEM 2663.566406 1680007109.5103
MEM 2663.679688 1680007109.6106
MEM 2663.679688 1680007109.7109
MEM 2663.679688 1680007109.8113
MEM 2663.679688 1680007109.9117
MEM 2663.679688 1680007110.0120
MEM 2663.679688 1680007110.1123
MEM 2664.386719 1680007110.2126
MEM 2664.386719 1680007110.3130
MEM 2664.386719 1680007110.4134
MEM 2664.390625 1680007110.5137
MEM 2664.390625 1680007110.6140
MEM 2664.390625 1680007110.7144
MEM 2665.058594 1680007110.8147
MEM 2665.058594 1680007110.9151
MEM 2665.058594 1680007111.0160
MEM 2665.058594 1680007111.1163
MEM 2665.058594 1680007111.2166
MEM 2665.058594 1680007111.3170
MEM 2665.058594 1680007111.4173
MEM 2665.765625 1680007111.5176
MEM 2665.765625 1680007111.6180
MEM 2665.765625 1680007111.7187
MEM 2665.765625 1680007111.8190
MEM 2665.765625 1680007111.9193
MEM 2665.765625 1680007112.0198
MEM 2665.980469 1680007112.1202
MEM 2665.980469 1680007112.2205
MEM 2666.734375 1680007112.3209
MEM 2666.734375 1680007112.4212
MEM 2666.734375 1680007112.5217
MEM 2666.734375 1680007112.6220
MEM 2666.734375 1680007112.7229
MEM 2666.734375 1680007112.8232
MEM 2666.957031 1680007112.9240
MEM 2667.472656 1680007113.0243
MEM 2667.472656 1680007113.1247
MEM 2667.472656 1680007113.2251
MEM 2667.472656 1680007113.3254
MEM 2667.472656 1680007113.4258
MEM 2667.472656 1680007113.5261
MEM 2667.472656 1680007113.6264
MEM 2668.234375 1680007113.7267
MEM 2668.234375 1680007113.8271
MEM 2668.234375 1680007113.9274
MEM 2668.234375 1680007114.0278
MEM 2668.234375 1680007114.1282
MEM 2668.234375 1680007114.2286
MEM 2668.234375 1680007114.3290
MEM 2668.992188 1680007114.4294
MEM 2668.992188 1680007114.5298
MEM 2668.992188 1680007114.6304
MEM 2668.992188 1680007114.7307
MEM 2668.992188 1680007114.8311
MEM 2668.992188 1680007114.9315
MEM 2668.992188 1680007115.0319
MEM 2669.753906 1680007115.1323
MEM 2669.753906 1680007115.2326
MEM 2669.753906 1680007115.3330
MEM 2669.753906 1680007115.4334
MEM 2669.753906 1680007115.5338
MEM 2669.753906 1680007115.6342
MEM 2669.753906 1680007115.7345
MEM 2669.753906 1680007115.8349
MEM 2670.570312 1680007115.9352
MEM 2670.570312 1680007116.0355
MEM 2670.570312 1680007116.1359
MEM 2670.574219 1680007116.2362
MEM 2670.574219 1680007116.3365
MEM 2670.574219 1680007116.4368
MEM 2670.574219 1680007116.5373
MEM 2670.574219 1680007116.6376
MEM 2670.574219 1680007116.7380
MEM 2671.187500 1680007116.8387
MEM 2671.339844 1680007116.9391
MEM 2671.339844 1680007117.0394
MEM 2671.339844 1680007117.1400
MEM 2671.339844 1680007117.2403
MEM 2671.339844 1680007117.3407
MEM 2671.339844 1680007117.4410
MEM 2671.339844 1680007117.5414
MEM 2671.339844 1680007117.6419
MEM 2672.039062 1680007117.7423
MEM 2672.039062 1680007117.8426
MEM 2672.039062 1680007117.9430
MEM 2672.039062 1680007118.0434
MEM 2672.039062 1680007118.1437
MEM 2672.042969 1680007118.2443
MEM 2672.042969 1680007118.3446
MEM 2672.691406 1680007118.4451
MEM 2672.691406 1680007118.5454
MEM 2672.691406 1680007118.6460
MEM 2672.691406 1680007118.7464
MEM 2672.691406 1680007118.8468
MEM 2672.691406 1680007118.9471
MEM 2672.691406 1680007119.0475
MEM 2673.640625 1680007119.1478
MEM 2673.640625 1680007119.2481
MEM 2673.640625 1680007119.3484
MEM 2673.640625 1680007119.4488
MEM 2673.640625 1680007119.5492
MEM 2673.640625 1680007119.6496
MEM 2673.640625 1680007119.7499
MEM 2673.871094 1680007119.8503
MEM 2674.386719 1680007119.9507
MEM 2674.386719 1680007120.0511
MEM 2674.386719 1680007120.1516
MEM 2674.386719 1680007120.2520
MEM 2674.386719 1680007120.3525
MEM 2674.386719 1680007120.4528
MEM 2674.386719 1680007120.5532
MEM 2674.386719 1680007120.6535
MEM 2675.121094 1680007120.7539
MEM 2675.121094 1680007120.8542
MEM 2675.121094 1680007120.9549
MEM 2675.121094 1680007121.0552
MEM 2675.121094 1680007121.1556
MEM 2675.121094 1680007121.2559
MEM 2675.875000 1680007121.3562
MEM 2675.875000 1680007121.4566
MEM 2675.875000 1680007121.5569
MEM 2675.875000 1680007121.6573
MEM 2675.875000 1680007121.7576
MEM 2675.875000 1680007121.8579
MEM 2676.628906 1680007121.9585
MEM 2676.628906 1680007122.0590
MEM 2676.628906 1680007122.1594
MEM 2676.628906 1680007122.2599
MEM 2676.628906 1680007122.3603
MEM 2676.628906 1680007122.4608
MEM 2676.628906 1680007122.5611
MEM 2677.390625 1680007122.6615
MEM 2677.390625 1680007122.7619
